Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),"	24h Low (USD)",Adj Close,Volume
USD,5/29/2019,8659.487305,8718.591797,8755.852539,8482.728516,8659.487305,23473479966
USD,5/30/2019,8319.472656,8661.760742,9008.314453,8221.273438,8319.472656,29246528551
USD,5/31/2019,8574.501953,8320.286133,8586.65918,8172.550781,8574.501953,25365190957
USD,6/1/2019,8564.016602,8573.839844,8625.600586,8481.578125,8564.016602,22488303544
USD,6/2/2019,8742.958008,8565.473633,8809.303711,8561.235352,8742.958008,20266216022
USD,6/3/2019,8208.995117,8741.74707,8743.5,8204.185547,8208.995117,22004511436
USD,6/4/2019,7707.770996,8210.985352,8210.985352,7564.48877,7707.770996,24609731549
USD,6/5/2019,7824.231445,7704.343262,7901.849121,7668.668457,7824.231445,21760923463
USD,6/6/2019,7822.023438,7819.633301,7937.34082,7571.471191,7822.023438,19474611077
USD,6/7/2019,8043.951172,7826.901367,8126.15332,7788.373535,8043.951172,19141423231
USD,6/8/2019,7954.12793,8036.774902,8076.891113,7837.61084,7954.12793,16522722810
USD,6/9/2019,7688.077148,7949.674805,7975.974121,7583.219727,7688.077148,16610726547
USD,6/10/2019,8000.32959,7692.284668,8031.909668,7586.730957,8000.32959,18689275117
USD,6/11/2019,7927.714355,8004.243652,8026.394043,7772.803711,7927.714355,17107279932
USD,6/12/2019,8145.857422,7925.434082,8196.648438,7862.359863,8145.857422,19034432883
USD,6/13/2019,8230.923828,8145.54541,8311.567383,8087.061035,8230.923828,18669407147
USD,6/14/2019,8693.833008,8230.898438,8710.636719,8183.393066,8693.833008,19831162906
USD,6/15/2019,8838.375,8689.746094,8859.12793,8618.395508,8838.375,18371033226
USD,6/16/2019,8994.488281,8841.44043,9335.867188,8814.556641,8994.488281,23348550311
USD,6/17/2019,9320.352539,8988.923828,9416.407227,8988.923828,9320.352539,15562951919
USD,6/18/2019,9081.762695,9335.466797,9348.374023,9004.901367,9081.762695,15848210536
USD,6/19/2019,9273.521484,9078.727539,9299.621094,9070.395508,9273.521484,15546809946
USD,6/20/2019,9527.160156,9273.060547,9594.419922,9232.484375,9527.160156,17846823784
USD,6/21/2019,10144.55664,9525.074219,10144.55664,9525.074219,10144.55664,20624008643
USD,6/22/2019,10701.69141,10175.92383,11157.3457,10107.03516,10701.69141,29995204861
USD,6/23/2019,10855.37109,10696.69141,11246.14453,10556.0957,10855.37109,20998326502
USD,6/24/2019,11011.10254,10853.74414,11065.89648,10610.42773,11011.10254,19271652365
USD,6/25/2019,11790.91699,11007.20215,11790.91699,11007.20215,11790.91699,24879684533
USD,6/26/2019,13016.23145,11778.58106,13796.48926,11755.59766,13016.23145,45105733173
USD,6/27/2019,11182.80664,13017.125,13311.14453,10491.85254,11182.80664,39977475223
USD,6/28/2019,12407.33203,11162.16797,12445.17481,10914.49512,12407.33203,35087757766
USD,6/29/2019,11959.37109,12400.76367,12400.91016,11508.37891,11959.37109,29923961128
USD,6/30/2019,10817.15527,11931.99121,12178.38379,10799.00879,10817.15527,27256473494
USD,7/1/2019,10583.13477,10796.93066,11206.43945,10089.31445,10583.13477,29378589324
USD,7/2/2019,10801.67773,10588.68359,10912.18848,9737.884766,10801.67773,31015895223
USD,7/3/2019,11961.26953,10818.15625,11968.07813,10818.15625,11961.26953,30796494294
USD,7/4/2019,11215.4375,11972.71875,12006.0752,11166.56934,11215.4375,25920294033
USD,7/5/2019,10978.45996,11203.10254,11395.66113,10874.96484,10978.45996,23838480210
USD,7/6/2019,11208.55078,10982.54395,11620.96484,10982.54395,11208.55078,21092024306
USD,7/7/2019,11450.84668,11217.61621,11541.62012,11148.80469,11450.84668,19369044277
USD,7/8/2019,12285.95801,11446.59668,12345.83301,11393.37402,12285.95801,23482551458
USD,7/9/2019,12573.8125,12284.32617,12779.13184,12233.26172,12573.8125,28167921523
USD,7/10/2019,12156.5127,12571.53711,13129.5293,11710.97852,12156.5127,33627574244
USD,7/11/2019,11358.66211,12139.71387,12144.62305,11158.92285,11358.66211,28595327690
USD,7/12/2019,11815.98633,11354.29981,11905.48731,11179.14453,11815.98633,23534692797
USD,7/13/2019,11392.37891,11813.12695,11841.95703,10908.47949,11392.37891,21042616384
USD,7/14/2019,10256.05859,11381.02051,11451.2041,10234.57617,10256.05859,22486000001
USD,7/15/2019,10895.08984,10257.83887,11052.7666,9992.006836,10895.08984,25384047207
USD,7/16/2019,9477.641602,10896.65332,10996.63281,9448.106445,9477.641602,24151199070
USD,7/17/2019,9693.802734,9471.213867,9963.134766,9163.134766,9693.802734,24569921549
USD,7/18/2019,10666.48242,9698.50293,10736.84277,9376.798828,10666.48242,25187024648
USD,7/19/2019,10530.73242,10653.95606,10716.98047,10229.62891,10530.73242,20727426310
USD,7/20/2019,10767.13965,10525.81934,11048.66211,10451.27637,10767.13965,20206615155
USD,7/21/2019,10599.10547,10777.5293,10841.8877,10389.59961,10599.10547,17130580467
USD,7/22/2019,10343.10645,10596.94824,10651.79102,10154.92188,10343.10645,16334414913
USD,7/23/2019,9900.767578,10346.74805,10346.74805,9883.594727,9900.767578,17851916995
USD,7/24/2019,9811.925781,9887.730469,9908.796875,9614.306641,9811.925781,17398734322
USD,7/25/2019,9911.841797,9809.09668,10154.25391,9773.957031,9911.841797,15821952090
USD,7/26/2019,9870.303711,9913.126953,9916.517578,9717.982422,9870.303711,14495714483
USD,7/27/2019,9477.677734,9871.165039,10167.32031,9411.521484,9477.677734,16817809536
USD,7/28/2019,9552.860352,9491.626953,9575.544922,9252.296875,9552.860352,13738687093
USD,7/29/2019,9519.145508,9548.178711,9681.648438,9472.948242,9519.145508,13791445323
USD,7/30/2019,9607.423828,9522.329102,9701.759766,9437.335938,9607.423828,13829811132
USD,7/31/2019,10085.62793,9604.050781,10085.62793,9598.097656,10085.62793,16631520648
USD,8/1/2019,10399.66895,10077.44238,10446.91992,9922.019531,10399.66895,17165337858
USD,8/2/2019,10518.17481,10402.04297,10657.95313,10371.01367,10518.17481,17489094082
USD,8/3/2019,10821.72656,10519.27832,10946.78125,10503.50488,10821.72656,15352685061
USD,8/4/2019,10970.18457,10821.63281,11009.20703,10620.27832,10970.18457,16530894787
USD,8/5/2019,11805.65332,10960.73535,11895.0918,10960.73535,11805.65332,23875988832
USD,8/6/2019,11478.16895,11811.54492,12273.82129,11290.73145,11478.16895,23635107660
USD,8/7/2019,11941.96875,11476.19336,12036.99023,11433.70117,11941.96875,22194988641
USD,8/8/2019,11966.40723,11954.04004,11979.41992,11556.16797,11966.40723,19481591730
USD,8/9/2019,11862.93652,11953.46973,11970.45801,11709.74512,11862.93652,18339989960
USD,8/10/2019,11354.02441,11861.55664,11915.65527,11323.89844,11354.02441,18125355447
USD,8/11/2019,11523.5791,11349.74023,11523.5791,11248.29492,11523.5791,15774371518
USD,8/12/2019,11382.61621,11528.18945,11528.18945,11320.95117,11382.61621,13647198229
USD,8/13/2019,10895.83008,11385.05273,11420.04981,10830.32715,10895.83008,16681503537
USD,8/14/2019,10051.7041,10889.48731,10889.55664,10028.13574,10051.7041,19990838300
USD,8/15/2019,10311.5459,10038.42188,10437.41113,9675.316406,10311.5459,22899115082
USD,8/16/2019,10374.33887,10319.41992,10524.34961,9855.478516,10374.33887,20228207096
USD,8/17/2019,10231.74414,10358.72266,10452.625,10086.69824,10231.74414,13778035685
USD,8/18/2019,10345.81055,10233.00586,10487.07031,10119.09473,10345.81055,12999813869
USD,8/19/2019,10916.05371,10350.2832,10916.05371,10313.2041,10916.05371,16038264603
USD,8/20/2019,10763.23242,10916.34668,10947.04199,10618.96094,10763.23242,15053082175
USD,8/21/2019,10138.04981,10764.57227,10798.72949,9962.72168,10138.04981,19473084768
USD,8/22/2019,10131.05566,10142.52148,10232.99609,9831.462891,10131.05566,17097508856
USD,8/23/2019,10407.96484,10136.30957,10442.44336,10078.19238,10407.96484,15627023886
USD,8/24/2019,10159.96094,10407.64453,10418.02051,9982.296875,10159.96094,15451030650
USD,8/25/2019,10138.51758,10160.73731,10304.62207,10008.78906,10138.51758,14153856610
USD,8/26/2019,10370.82031,10126.29981,10512.32813,10126.29981,10370.82031,18438654080
USD,8/27/2019,10185.5,10372.82617,10381.32813,10087.30078,10185.5,14762609503
USD,8/28/2019,9754.422852,10203.42676,10279.36621,9716.65625,9754.422852,17603790323
USD,8/29/2019,9510.200195,9756.786133,9756.786133,9421.629883,9510.200195,17045878501
USD,8/30/2019,9598.173828,9514.844727,9656.124023,9428.302734,9598.173828,13595263986
USD,8/31/2019,9630.664063,9597.539063,9673.220703,9531.799805,9630.664063,11454806419
USD,9/1/2019,9757.970703,9630.592773,9796.755859,9582.944336,9757.970703,11445355859
USD,9/2/2019,10346.76074,9757.473633,10396.5918,9730.650391,10346.76074,17248102294
USD,9/3/2019,10623.54004,10345.72559,10736.10449,10308.54785,10623.54004,19384917989
USD,9/4/2019,10594.49316,10621.18066,10762.64453,10434.70996,10594.49316,16742664769
USD,9/5/2019,10575.5332,10588.18359,10627.26953,10516.41797,10575.5332,14551239508
USD,9/6/2019,10353.30273,10578.19824,10898.76172,10292.29981,10353.30273,19536574783
USD,9/7/2019,10517.25488,10353.93164,10558.67383,10348.91895,10517.25488,15307366476
USD,9/8/2019,10441.27637,10518.11426,10595.6377,10409.09082,10441.27637,13670567493
USD,9/9/2019,10334.97461,10443.22852,10450.31152,10144.92969,10334.97461,17595943368
USD,9/10/2019,10115.97559,10336.4082,10394.35352,10020.57324,10115.97559,14906809639
USD,9/11/2019,10178.37207,10123.03516,10215.94824,9980.776367,10178.37207,15428063426
USD,9/12/2019,10410.12695,10176.81934,10442.25391,10099.24219,10410.12695,15323563925
USD,9/13/2019,10360.54688,10415.36231,10441.48926,10226.59668,10360.54688,14109864675
USD,9/14/2019,10358.04883,10345.40332,10422.13379,10291.69434,10358.04883,13468713124
USD,9/15/2019,10347.71289,10356.46582,10387.03516,10313.09277,10347.71289,12043433567
USD,9/16/2019,10276.79395,10347.22266,10386.86719,10189.74414,10276.79395,15160167779
USD,9/17/2019,10241.27246,10281.51367,10296.77148,10199.73926,10241.27246,15304603363
USD,9/18/2019,10198.24805,10247.7959,10275.92871,10191.46973,10198.24805,16169268880
USD,9/19/2019,10266.41504,10200.49609,10295.66895,9851.692383,10266.41504,19937691247
USD,9/20/2019,10181.6416,10266.31836,10285.87207,10132.18652,10181.6416,14734189639
USD,9/21/2019,10019.7168,10183.64844,10188.09766,10000.70801,10019.7168,13425266806
USD,9/22/2019,10070.39258,10024.11523,10074.44434,9922.533203,10070.39258,13199651698
USD,9/23/2019,9729.324219,10067.96289,10074.23828,9727.143555,9729.324219,15144925408
USD,9/24/2019,8620.566406,9729.321289,9804.317383,8370.801758,8620.566406,25002886689
USD,9/25/2019,8486.993164,8603.428711,8744.828125,8325.396484,8486.993164,21744728353
USD,9/26/2019,8118.967773,8487.669922,8515.685547,7895.629395,8118.967773,19258205289
USD,9/27/2019,8251.845703,8113.101074,8271.520508,7965.922852,8251.845703,16408941156
USD,9/28/2019,8245.915039,8251.273438,8285.617188,8125.431641,8245.915039,14141152736
USD,9/29/2019,8104.185547,8246.037109,8261.707031,7990.49707,8104.185547,13034629109
USD,9/30/2019,8293.868164,8104.226563,8314.231445,7830.758789,8293.868164,17115474183
USD,10/1/2019,8343.276367,8299.720703,8497.692383,8232.679688,8343.276367,15305343413
USD,10/2/2019,8393.041992,8344.212891,8393.041992,8227.695313,8393.041992,13125712443
USD,10/3/2019,8259.992188,8390.774414,8414.227539,8146.437012,8259.992188,13668823409
USD,10/4/2019,8205.939453,8259.494141,8260.055664,8151.236816,8205.939453,13139456229
USD,10/5/2019,8151.500488,8210.149414,8215.526367,8071.120605,8151.500488,12200497197
USD,10/6/2019,7988.155762,8149.876953,8161.410156,7958.850586,7988.155762,13160830305
USD,10/7/2019,8245.623047,7989.120605,8308.450195,7905.766113,8245.623047,18009742607
USD,10/8/2019,8228.783203,8246.849609,8332.714844,8185.763184,8228.783203,15592264032
USD,10/9/2019,8595.740234,8229.84082,8627.706055,8169.298828,8595.740234,19384942333
USD,10/10/2019,8586.473633,8585.280273,8625.272461,8471.933594,8586.473633,17618660671
USD,10/11/2019,8321.756836,8585.262695,8721.780273,8316.181641,8321.756836,19604381101
USD,10/12/2019,8336.555664,8315.665039,8415.242188,8313.34082,8336.555664,14532641605
USD,10/13/2019,8321.005859,8336.902344,8470.988281,8276.612305,8321.005859,13808286059
USD,10/14/2019,8374.686523,8320.832031,8390.208984,8284.130859,8374.686523,15151387859
USD,10/15/2019,8205.369141,8373.458008,8410.714844,8182.706543,8205.369141,15220412632
USD,10/16/2019,8047.526855,8204.674805,8216.8125,7985.089844,8047.526855,16071646996
USD,10/17/2019,8103.911133,8047.8125,8134.831543,8000.942871,8103.911133,14313052244
USD,10/18/2019,7973.20752,8100.933594,8138.413574,7902.164063,7973.20752,15651592610
USD,10/19/2019,7988.560547,7973.803711,8082.629395,7944.776855,7988.560547,13797825640
USD,10/20/2019,8222.078125,7997.807129,8281.818359,7949.439453,8222.078125,15504249442
USD,10/21/2019,8243.720703,8225.115234,8296.694336,8196.416016,8243.720703,15868748866
USD,10/22/2019,8078.203125,8243.402344,8296.651367,8074.462891,8078.203125,16803377857
USD,10/23/2019,7514.671875,8076.228516,8092.999512,7469.322754,7514.671875,21942878958
USD,10/24/2019,7493.48877,7509.728027,7532.867676,7446.98877,7493.48877,16268708849
USD,10/25/2019,8660.700195,7490.703125,8691.540039,7479.984375,8660.700195,28705065488
USD,10/26/2019,9244.972656,8667.577148,10021.74414,8662.62207,9244.972656,44496255609
USD,10/27/2019,9551.714844,9241.707031,9749.529297,9112.541992,9551.714844,32593129501
USD,10/28/2019,9256.148438,9565.101563,9805.118164,9256.148438,9256.148438,30948255332
USD,10/29/2019,9427.6875,9248.44043,9516.180664,9232.648438,9427.6875,28426779937
USD,10/30/2019,9205.726563,9422.462891,9426.874023,9085.370117,9205.726563,27706531577
USD,10/31/2019,9199.584961,9202.458008,9383.161133,9028.717773,9199.584961,26583653947
USD,11/1/2019,9261.104492,9193.992188,9275.657227,9132.047852,9261.104492,24324691031
USD,11/2/2019,9324.717773,9259.783203,9377.486328,9249.587891,9324.717773,21242676385
USD,11/3/2019,9235.354492,9324.787109,9379.806641,9141.251953,9235.354492,21132220847
USD,11/4/2019,9412.612305,9235.607422,9505.051758,9191.485352,9412.612305,26170255634
USD,11/5/2019,9342.527344,9413.004883,9457.417969,9256.931641,9342.527344,26198609048
USD,11/6/2019,9360.879883,9340.864258,9423.237305,9305.90918,9360.879883,23133895765
USD,11/7/2019,9267.561523,9352.393555,9368.476563,9202.353516,9267.561523,22700383839
USD,11/8/2019,8804.880859,9265.368164,9272.759766,8775.53418,8804.880859,24333037836
USD,11/9/2019,8813.582031,8809.46875,8891.818359,8793.163086,8813.582031,17578630606
USD,11/10/2019,9055.526367,8812.489258,9103.826172,8806.162109,9055.526367,20587919881
USD,11/11/2019,8757.788086,9056.917969,9081.279297,8700.608398,8757.788086,20265510765
USD,11/12/2019,8815.662109,8759.751953,8853.768555,8685.427734,8815.662109,20309769107
USD,11/13/2019,8808.262695,8812.033203,8836.841797,8761.651367,8808.262695,17545755405
USD,11/14/2019,8708.094727,8811.936523,8826.943359,8692.551758,8708.094727,19084739975
USD,11/15/2019,8491.992188,8705.708008,8730.873047,8484.84375,8491.992188,21796856471
USD,11/16/2019,8550.760742,8491.166016,8591.99707,8473.973633,8550.760742,16495389808
USD,11/17/2019,8577.975586,8549.470703,8727.789063,8500.967773,8577.975586,18668638897
USD,11/18/2019,8309.286133,8573.980469,8653.280273,8273.573242,8309.286133,21579470673
USD,11/19/2019,8206.145508,8305.134766,8408.516602,8099.963379,8206.145508,21083613816
USD,11/20/2019,8027.268066,8203.613281,8237.240234,8010.511719,8027.268066,20764300437
USD,11/21/2019,7642.75,8023.644531,8110.098145,7597.381836,7642.75,22514243371
USD,11/22/2019,7296.577637,7643.569336,7697.382813,6936.706543,7296.577637,34242315785
USD,11/23/2019,7397.796875,7296.164551,7442.258789,7151.417969,7397.796875,21008924418
USD,11/24/2019,7047.916992,7398.633789,7408.577148,7029.289063,7047.916992,30433517289
USD,11/25/2019,7146.133789,7039.977051,7319.856934,6617.166992,7146.133789,42685231262
USD,11/26/2019,7218.371094,7145.15918,7320.230469,7098.572266,7218.371094,21129505542
USD,11/27/2019,7531.663574,7220.880859,7619.693359,6974.174316,7531.663574,23991412764
USD,11/28/2019,7463.105957,7536.820313,7730.072754,7454.121582,7463.105957,19050116751
USD,11/29/2019,7761.243652,7466.727051,7781.179688,7460.756348,7761.243652,19709695456
USD,11/30/2019,7569.629883,7764.057129,7836.102051,7515.849609,7569.629883,17158194786
USD,12/1/2019,7424.29248,7571.616211,7571.616211,7291.341797,7424.29248,18720708479
USD,12/2/2019,7321.988281,7424.036133,7474.818848,7233.399414,7321.988281,17082040706
USD,12/3/2019,7320.145508,7323.975586,7418.858887,7229.356934,7320.145508,14797485769
USD,12/4/2019,7252.034668,7320.125,7539.784668,7170.922852,7252.034668,21664240918
USD,12/5/2019,7448.307617,7253.241699,7743.431641,7232.676758,7448.307617,18816085231
USD,12/6/2019,7546.996582,7450.561523,7546.996582,7392.175293,7546.996582,18104466307
USD,12/7/2019,7556.237793,7547.265625,7589.95166,7525.711426,7556.237793,15453520564
USD,12/8/2019,7564.345215,7551.338867,7634.606445,7476.091309,7564.345215,15409908086
USD,12/9/2019,7400.899414,7561.79541,7618.091797,7365.985352,7400.899414,17872021272
USD,12/10/2019,7278.119629,7397.134277,7424.022949,7246.043945,7278.119629,18249031195
USD,12/11/2019,7217.427246,7277.197754,7324.15625,7195.527344,7217.427246,16350490689
USD,12/12/2019,7243.134277,7216.73877,7266.639648,7164.741211,7243.134277,18927080224
USD,12/13/2019,7269.68457,7244.662109,7293.560547,7227.122559,7269.68457,17125736940
USD,12/14/2019,7124.673828,7268.902832,7308.836426,7097.208984,7124.673828,17137029730
USD,12/15/2019,7152.301758,7124.239746,7181.075684,6924.375977,7152.301758,16881129804
USD,12/16/2019,6932.480469,7153.663086,7171.168945,6903.682617,6932.480469,20213265950
USD,12/17/2019,6640.515137,6931.31543,6964.075195,6587.974121,6640.515137,22363804217
USD,12/18/2019,7276.802734,6647.698242,7324.984863,6540.049316,7276.802734,31836522778
USD,12/19/2019,7202.844238,7277.59082,7346.602539,7041.381836,7202.844238,25904604416
USD,12/20/2019,7218.816406,7208.636719,7257.921875,7086.124023,7218.816406,22633815180
USD,12/21/2019,7191.158691,7220.59375,7223.226074,7112.73584,7191.158691,19312552168
USD,12/22/2019,7511.588867,7191.188477,7518.033203,7167.179199,7511.588867,23134537956
USD,12/23/2019,7355.628418,7508.902344,7656.17627,7326.192383,7355.628418,27831788041
USD,12/24/2019,7322.532227,7354.393066,7535.716797,7269.528809,7322.532227,22991622105
USD,12/25/2019,7275.155762,7325.755859,7357.02002,7220.991211,7275.155762,21559505149
USD,12/26/2019,7238.966797,7274.799316,7388.302734,7200.386719,7238.966797,22787010034
USD,12/27/2019,7290.088379,7238.141113,7363.529297,7189.934082,7290.088379,22777360996
USD,12/28/2019,7317.990234,7289.03125,7399.041016,7286.905273,7317.990234,21365673026
USD,12/29/2019,7422.652832,7317.647461,7513.948242,7279.865234,7422.652832,22445257702
